account,amount
14r8AQhpf9ikvLhLoPtH9Zy7Hfyy8m8p4zRSovXjPChbZxwa,1050000000000
1xc2fc1zrsyHWauJn7cxp7p9a2cWymmnhJpqDTbVvz7GmQV,123100000000
13cHPt1Y9YkeBk4NSPh4DzwCd9Be4dWM2QSG1P9u9pSxzEtk,150000000000
16fmSv1qqeiDmnummq2v5nE8TSxsCd384PLBuq3mA1Ua8RMf,200000000000
12BYHfUEUzN9Cf68TWCqzi7qhbkBrYmRih6iwC9wpa6iELV6,64700000000
12R2BsmJavqK6usqPATofiZUVnFtCBNWW168RNEaJt73vCEn,2000000000000
133w6mLkN3zb69u5Zv6uPVZB9nSwz6KWQShT9ruMovy7ZVC4,548600000000
16VXFjvHzc6tovLFaYPDN5FiAzJ5Xp42rbhxZzG1mP7KTrza,50000000000
14sCzftevRV79YYRRGRdivkwjEbFREBiSKkG8trN542Pm8Dg,100000000000
1391KJZxjjgcc2qEaxci6VekmkrnEx7S2hzT9tSURMPH3wuo,1000000000000
15oCgTbv2ehvBA4WAJiPxWLdw2VThZuXN6SB6hwPPtbgTX2K,250000000000
135v5fNiqMr2JqHLCEthSQGcdsCaz8V84rWP8idZw2UuvJ4G,509800000000
1ea6TNy7pznkBrHMfjgYiCF3NR3Gra9Kyv3txhmjYEBcNsa,779000000000
16PrQ4VqNn7JuYjqoRUQE5aMRUQq58j27z8LKGAugMD3k4JJ,180000000000
1GwQpbz9EbMej338iKj91FaWivCYtpkLQEJuEpe7JUL4NW9,3710000000000
12sPWBWnhncA4a7LvyQrZvYFZKy1J6P45CgqzDK3WBoqC5x7,400000000000
1hXff9FTmLMW1C8WfS5um7v95aVwiCGDi3rpUngn9BiKdWR,50000000000
15u2nbBDgeWAChB1yBv7mkz2jDeeSzffxQ2X43fQxHmEe4qK,50000000000
13N7GJwL1ffVbVF2FwHReb2dBjNxfv6eMBukiGeYwdi17WUe,1000000000000
15SLwhDNKAZQzTfVGscJyNS6d9QrVBAFkgb6QoGY7oVSL8qe,108700000000
15kcGo44M3Mr8yvVwJc36FCXCVfaQYGZXBRQqf9bmjSdHC4P,50000000000
15uNNcDEf4ipWGzLL3P8xTSkaoyPYciQY5P9SwW32XkV5RNR,88000000000
14uJQ92q8Z39571Jacgk9q4yZnBARqYEU7mjZeGJiat5TkKF,120000000000
12GW78KsJUfWoH4f6t2gGaFzJ1TNHWYJnerUtK9x5Xcmt1bs,500000000000
1UTRYPa5G9ELVN6urGDzDaEr4SRkAJjoQM9ef7uPdXFVMru,50000000000
13Vpp1kfBRQvNXS8RAY4xCQfJuiuaqymX3rEwBiwSaHN7MPo,60000000000
1Txa3CHkNMCwqbsmrf3F95qHdKWm5RNhjkbCWZpap6U3qQb,100000000000
1HFSAcMPeo1orSGVCc7BV2xK42EpBwAxWNcUKmvRUHPNeEe,50000000000
13b5HRucCwdM2CYtzcpzPy2Vy2LB8XsrgZH1VCkQiyEdmeeN,50000000000
1HNpauRdCdsPMLL2NBwuiKMwcWDFqsteLVw55K6Y3eNi5dU,150000000000
1X2SgWZhXAYDQwpFzfhQ2EJP6zKPcrpLjHuetBvqAUQXWvg,150000000000
12xL6eCrD7JThpfcQFeLrHv5JqP8xv8TzwnrH87C8ksJdfPD,2500000000000
12qBvTfqv1hVfpzN3pYXBz4tb84YB9HjEthp5jL2QXfYsvAX,74000000000
12EwKurqNy8gC27DiyRrWM2JhBzUwvePTD5N2mtizE3oWYjy,979500000000
15GNKeAnQCwAL3asFwPARiZxa112r7ynobbd22uikyWHyXbA,70000000000
15aYBTyzYtmakou3dgLdrbW1NGb2t2kypuvCVUFi2EBd9cjw,105000000000
15fHBto7Fro6XZVy8UwhbxdZGGrdjfjfJHWGruWts5xpo83P,300000000000
14JxKykpabRARttftBzWxDvrug2K8dDrvjaGFpjVMvHGPJbc,150000000000
167rGsPNoHtjAwa8UCBfkTnkepMcQd5nZdppTHwRTiC5SvGd,400000000000
12re8e1VHTKfnzMenZXaCjggsAkiMwJ3RH8qAcgwPPd1VVLE,160000000000
16iYo39ZJARoFGXkvdS7XWR8sE8F2MQ86VejCuydnxDHRRnt,50000000000
139545eXNNG74HNx3ByYBPkUCFpq8cdqiAznAkjS8ZQSWTpF,50000000000
136iZkQd9avE9aYXHs7gwH98ZTuQRDggJCN78wAF9FZy6tJ4,187200000000
15GMrJNrd14tXXx6mG1sH8m2Y4oVTMrkVtAMzJSANvf8E17V,1300000000000
12xzne1BPxZxJFvAeLokSBHHnGDZJHYJnwnx9Cwj9CihU8jZ,50000000000
133TW94BiRCsQZjBjUATVkrxwfFMhLRf2AuQD2o5fAujAchK,300000000000
12uRyaevirFMNhrzrPsX9rKN66ScVFmMGuKzKowxTicnbf35,1100000000000
16J61ekPqDoGrxCZyjnkzjiHjwLdWmFGbyyXaTyYixTF5cLi,110000000000
13h4Qj5yzGzN6RVi8qvDdoo41JoMzvowBkWHL9XwBaV8v7r,285000000000
1h1k8spoT9Xsgr5jQKt55EmA2k1BVZe24A9cgozsd5eP2wf,1000000000000
16Zb9QkspvpeirHj8ibEffZWHp3ETVb8AMNM91qiPLcWrfqK,193000000000
121DbVBopm8RXAWxpRDeM544dM93KKCTRNPtjnpkkTWz15gq,400000000000
162jne4mRcbatT47DRmzxWXLSNPvQomZyf7i1sSxmBEVdgZv,335000000000
1bdw8zFuj3AWutNAoimTfkSrNepPFJv8JxNuRDTa6KGfVSr,80000000000
1bQsuGtXDVJQpAdH4u9RtcBFnGVshMuPjUAPUgDYLitg9ew,960000000000
1HKmLQ74fqCUYTpQMZ6GrwTnTNnc3Vc4LTxQ9iMyKHq99Mg,2020000000000
17UoBYLZpdwjXvGFCiwcZDjSztvtCxnXWcLWyKHkKtx62m3,88600000000
14WKUJyqm5QE4sggagLwXAEiSBZyzb3vKKeoGdCqXbXXZWdw,1070000000000
12K6Rpd4BzvAf8zCnkDKFhzvHMB2soQNpMuqAMGbmG97vyvp,150000000000
13bSwgt5ALXBu7JJxXBzh6WmNo9SSrwS36gyyd89qhbPNMTU,489000000000
16JQqS9eQECtnKfo3spkKpYqG1bvyFF9nFeuo7vMftr6V7vk,50000000000
14PuAF13pjatmgovR3ZjqdGehmjpS7eFgYY1ZzNTfCLCsQ8j,440000000000
12jvZacVDw6viFfLxNFLB2LTPqwmnMCGKx74Jwzi7TEabrP1,100000000000
1TJxBGqtwF1pMiDYL1kSvJ2ufaoam6MC6X3nKz4JoTf9SHx,200000000000
1488yH4asXvV2HZUHgrujBwES16MtdPqf3bw43iM79gEmxLF,100000000000
14ovQCTzLjD8Syj34GZAYwoxd1G9GV2Dev2ysYDSU2WNPQbX,80000000000
15397yoj33rBV3vreSsMnJAQJg7aFY8kayUUmRGJaZphjYZY,150000000000
15u8QvVTxb7vZSd4n2VtuCNrqSP4pbvrr9A47CmX8MVoRoBT,750000000000
138K72UAFLQrkVDHGtYtiWgbeuhuf6u8RAZSw5of4icmY518,241366000000
14zbsobCTcv6XeTCiumvNQ9dA9N8hdZfWa5PqNwoxy4rbzdQ,70000000000
168PdM545BPsrP7iEWnxp88HxmFW6w6ikPFL1f6AFccv9Wfw,72870000000
13GbPP26JxKwr4kVcV59aWZsCTHoxnSC4JcUbhbZ9fQHWgFF,70000000000
15AcVUQehPXyHmBrSnogLGEZommozgMW3zrSiirH6naNzjZu,100000000000
167uaPPy5si4m6adFS7p8VcCGY1T5mtoJ5zrx187qvf4EkjX,50000000000
15o3bEs2uBeTgumWSHYAthJimUzQeGotV8eYZiFrSgZxDa8J,246500000000
13DZGXmB1CHHxL4Y7YuhtQNtEsKUvFwyjpQsE2iQxvozjh6t,80000000000
15tL9cmWCCjsAG4mbaBwjcndjYZyoaBA8LdnuYJGwZMbU65p,744000000000
149CSUqR7rLqBQDZPYNgPiUcAN88wXzPkA5nQoUrFpbhuoDP,50000000000
14MHJ9haUQGPENwtVKDKthbSTVJrfuemqyXiqNNAj5qnTUS5,50000000000
124Z9KsF3pW7EMdmytC4vj6DCQA5cLGCjuW7cR46MX4F5ZqJ,250000000000
14DpM21zjKbXn86mpAjtQwHjAB2ge5ujm17xhruJMrQUiYo1,100000000000
13eEAzBhoFrxwDhyBeJWnBsf6iS7Wu9owcTLDcukSsvXkp2n,55000000000
14BJdoADNSU2hM6xmtTPc56SxSjfL4rddrnpkTdhcY7WQxVy,50000000000
143441wGQQvq3qSMWmbiUiSPG9r8Y4R4Lpwqu5FzyigUVTSF,67500000000
14JzsHHinhmvwWfaLk542ykz8ttaH6bKJ89tk2JsuHEzbE6s,249300000000
13TZzDU6gebS1xBxMv6S1eaZpxtBc188LG8HDZyqDetzW1rb,63800000000
12YKgBH74XQuUjonjJS36qnDdwL9LcNvoGomNTizHwzwENG4,520000000000
13xJVPmq7qxvsgiRooNEbuZXMYB6P41C7yWXZpKW3yK5GvZm,50000000000
1hUk2eekGotF6mT7YMjpHSae4CUddqJXtWBgVHncJWrZXW6,125000000000
1t76LLeV81KttpC4mc2fUHhfwum4Xmva844iEwvkaTNV5Lb,380000000000
12diKn9pFZ7VESdvXtGKTWdDstiQamT4SKDH3nmEgSMJxgFd,100000000000
15Ps97dRCF76DQoeRziK3JhZaDwnGfK84icP3wxAA7cqraqL,214000000000
1Ym5ceo7J1NFAainb2ixxDc4vWTKYVrw1gz3vrVR3rFWqE7,400000000000
13x3caZzvztxqrnB38Rj8dHMyvQZDsKAasLdFcQzyjRNd5x8,100000000000
16ZruJv1sfwF2puULN8WjBfc1gwisvE5g6BcPw4g6ag7jigq,200000000000
15VscASgjm2keH2hkpmvujz1unDkihhr6j8NNovfQSbscT2v,60000000000
12VkeYjyQvJ6zwxxNXr78Hrpkr9ABQcUxQSufpaQg5uqnjza,280000000000
15AyfW6yNEa27kTE2CjH6wduRWgKP5NyFmtbjK5kwSJmQMWT,250000000000
12YLray74JyVbQYe4N4fGer1jU9gMnuRFkrRGtfMUUGPJARJ,51000000000
143ou1KbBrDg9oVR6LxqaRTJP6aJTJSWnQF3Yt4DtggN71bF,200000000000
14BGUfTUqcCsqC4c1LJqpR8rDuKeoMeWXXb29aCujhu7jwms,79000000000
15G58PFnRfmM9H6JhoyQoDJKXv3WfSgb4H7U9rmw4Shoxgfw,200000000000
15fYMFD6rBFBrV2Tu4fpZdA7AM5deXz86p5UdjASmG4kfaPs,50000000000
13ddqjqhwGtPzr2bg48G6gRYjzJu87FPpS6GYybZ6Nqff9b3,80000000000
12vQoEFoHm3sqP9qG8u76f3LsefUoSXgTyYkaED62Nf1VZbD,340000000000
1LeQaK38H26pM5L5Ux4UsD6vazMa2uUA3X4qrJgBiGSmC8e,590000000000
13uthPaZhtfMNmd9xiFEoQkv76ttAGBXWyJ5LsfNZvpmL6pj,560000000000
16cKi6jY5qA8xYzhAQLWi1M264Cgy4PqRbDBbpPJUUCdgwYA,200000000000
13K7jwoWZnTEBGaT3HEJgoHt2V63DKB2oVTiDCiqZJUnX7CB,50000000000
16VYyJq9ov8eMiQ2Y4bzfpnFcfvrTAP81qcXfKSSCZSmTnRC,52500000000
16JWfJKHNa2SHFzobEAba6K5jEUhmrAwaxSdXuKEShaGpfe9,50000000000
15aSizMWdrVYNHTm8FqLraj1BEY2k4jCAWH1XotvYm8JLvVQ,50000000000
16hTsJkKoDrn2h57mKvPNjnCZcHWNuWZVMXR1MG5yMFtUPre,910000000000
167xu5pnXE8ioReYbFTPc2AEAtESLyeJxepb6gdLFp8kSQGa,50000000000
15GDqwsNFYvATeeBY8wYwwgMRfBEdvGH4CR2dBw6ALcmYUKK,50000000000
15UQLP57Mhp42mfSYySwacmBtgtiHNFZjqmbKsa4yFy3yB7A,2000000000000
14TbXAXC1MRgZqbYQAWaPYke3Nbu5BoQextTCfDkjTYHV3jL,400000000000
12sejspzPMWhed6E5z8PtHAy9ikWzsbqj6vbPyLB6H4PNDBv,70000000000
1AKcXZgDXfwjRiQ6Xj5WQtgixVWQC2g8YXppnDYUKpZNmFp,50000000000
14mkVZvLxs48mGqsGb2vqXMEYrmA92fGfDdGZ5YtqgzGpg2W,68000000000
1L7KCSWjSbFBZJzUcyKs7sBgdoB9rhHmMim2G7SDr9cr66a,162700000000
16PPJF6Kdu9UFibBDScj4NfQht7BjpV3cz81vR2ntQNx9nEf,55000000000
16LuhQ7kd44HmoEzPKPvdZ9YP1Hvtovd97pnPiLKzimyEoU9,240000000000
15tfqJdN1LcBGx3AjBz8rRSoFi2vjgQdeytxfCufBU5y3xuh,488500000000
15UrqXUawrQoa8wZuo1dsx564nBZ5QwH2koDSn6s7RYhoyGC,70000000000
13on6zAD6DLFe2UbGkdMtwgdjbmXENaUjcZLCPbKiJ6mdHx5,100000000000
1BZL1h48GXXGPs5JZw8dXKBW8z6A4gyGtPRQXWujWX4didm,1080000000000
12YT3viKz5QQHVuGNnEZYpZrwVqJ68mqeySDAMXRwU5ExfGV,1290000000000
16PBJgQFEk9yT4bsudfRbhqPMZ9EEvqS3w2DjVZSxUFCXMqe,100000000000
15XSNPYX6qhiNJQnxRm6UrjEqKEBrws3QwyU8rkSCALsZbLN,210000000000
14aaBxd8sc3z1QtWmphx4cP7hdNSSkLkGN7hBMbzmBkeUs4x,1000000000000
15DTdytSwyo5aCqRrVgPke6bdzdZaRkGpwvVTJhNLtypzJXY,1000000000000
162bJnMqEXu4ze1TPqG6kpSubThoRVZSuHov45PpkQhLb9iN,100000000000
15Fy4LVFKQhBYm2CXy9yW2Z3mguyWuCdp9tzoUjf5wW4wLfc,510000000000
13GJSi6WoermdmBYjhwgcXjYzKEygeukjhAVWcnALxNnezyG,200000000000
13TP6RHwcA8E3gMs3F57S64quVBnERREozerCLD9TPUSiGX8,100000000000
1UHQDvCWnq4xbkPPjhKxzHXi5YUhn4xa8xPMkauFv5ZEp8N,1000000000000
153pNDj2Fu6sDS16iYeaJYrcGrY2972xxAx8TTH3xg1gfKzH,280000000000
13mdpzfYEUcCao7pEkYJq8nHCWD47RTkQd9pGXwdAaL2DSXT,100000000000
1CdB9RAErsY7Po9sGz9Mzn7M1TuJ32d1cvXGaNjjFKivBnm,500000000000
1vDvvN9RYwTbDuJHymDxYyTpXh6KjeHFR16MhhX8uP9etAD,50000000000
13KmcAjMqscUBfmhMM43QmyqachN1scGCygh5XUFw8US71zw,80000000000
14QeV4Y1V223M7nvhhS8Tie3meUYfnCoMm9qCUMw9mFhbHWZ,50000000000
12Ejtnp88pQM4xto5ngQcrwCJhvQvdAkoqFCpzFJwvXjDLNd,406000000000
15DZWDiY1HV7sZhKS8Nq3tV91Hqvxv29uRARzhm8dL8LqSTm,968000000000
13BunNjXD1BwYc7Qy7ELGGcno3BDUMyxVaRQw42FJ7b4xMDa,92800000000
1P9pVuHCyTX4y3GKtcmBfmjjE9FDb66F6LgFikenF4EM4BG,100000000000
16V48GDBE9kBEuEYQYxwDqDbHDPJhxCZ8pSg2dP3wVbBD4Pk,61300000000
15gCtadaZuKF8SYHyzBN81WcpyDSEHCaZ6TLckDrSfP83wPX,70000000000
13wkpbMtxoendqqKQSkpXwnsRDXxvtZfdnV69gadRYCyyrsb,70000000000
17CeVqBkoUwG3mQwE2G72SJbobw9QnBSHHLBhBQe8AqqeTJ,500000000000
16UVyBPg67L3kaRk2x9dtZ1f3rMSUALwpCTxczidfSx6w8xi,500000000000
12xc1WSE1kpt4LMKRB3F77VJr83nLyakbNjDk8ubGP3UQ4oN,1060000000000
15w1dk2YSciN2B5qoEp8JzmDuZP6RtDpAULCvjk5oApPtBnx,500000000000
14KhN9C3AtmGVpbPZL3N6whpnxyWHLG8P4yPcg75qGpJtZv,100000000000
129pRFZgJxNqt6JrzUiBwCCGzPECC1RxdhkYDXXi9wV818Xm,500000000000
14wniqFRddU485QVcM9fjSNycAL2CU6B7wiWtEfo7ZncANhe,250000000000
15dUdhPi5AmFuaQPVU9vaJoRjgU7Me5GWQqwufzjn2oAocQ2,100000000000
1WceB7soNbGQEYeoBYRLbLNP1ofKHArifTVxL2rAgrGAGpq,299000000000
13jVVFiVUGhBMHHMPsyJbHYt27mfFfuA7Ar58u9ZHqerFFkW,50000000000
14Ssx3UaddomWtfzHnxJN9UjuHy2dt2RYgM7gE6B24GPZCwn,400000000000
12xAMrtZXt6QCjPdU59NFznjcXjzy2SCxEGaxqiPXkFSLPuq,250000000000
12GbhiwdLXJXAUw1nu8goa4P6jp4Xv1Uvb8pNUnuPAtTCoef,600000000000
121MbhvuDXcBDy3xyLcf7yjHYyB55heHvtCLGdLk9xkTADWw,79000000000
15B19zmk67XhHdqJfqERnf52wf7oDX4hXy1gmJPmjvMYtHeF,300000000000
15AjNK44G7sbhMzoGQ89D9HqXWygDgiEuhpgkkr1yBEp4Dk4,60000000000
14G6QF9yoPRAMe6QVxCT6GfFzQcWPXWTHoX1FfEuMxRTmwV4,380000000000
16kqvcoq5QHxiVBAivH2Pj8vC6eSRQedUevB6hoFvV2YudUX,50000000000
16QLBn3e5hzxRNCj5UURaSX7qvcCxJCbMuktzQGjsjxAhYcS,50000000000
1BcAgo6zbgykXD3nF6bz8znoeCgvb12EfiDN5Ddvj9wgKKS,50000000000
15pGbAfgx8LmFBUd9Y18LJdNDUFCrD21tBKrpYcDBJpvAT5G,400000000000
12K22ZdHdaRYtDmueLnpGLcFMgzJMEAhThWRzGe1kqrx1mXo,289000000000
15p1bTr3PXQPsYYNdoiGjAw6Hs99KLRnbfzSGgG3SDMR8ejM,63800000000
15VN6i6CgzmRfy2pJbQCfCgp6T8W7vM7AQm5ZU1BqHoPG6aw,240000000000
129TnsY39KbKFz3zXzWfVRN1MeNkmfXz5N1HtSNCzepNxQmM,2000000000000
1415FNLrZg9iYauTSoVvTytXkAUvi6Fjkvio97BLamQZErVv,150000000000
14NHUoSEpcdTULUm4uZn9ozxCjBQDJ8XzryzCi5Wzyu6GiTT,100000000000
14ipAzxNj2pfcdggsPzvbxUi9X54CovLLg2DSECqNyE2PEVG,100000000000
131TAdi99NfMpQPmDv54wTt2Tmodig7mWfwa2nKSHz5kjCL8,86000000000
15JqyyaLb4sjyUt4SCny6cEV7xXghRwyhmiQXnCvzDm2QBwz,1500000000000
13bXr8uVioUsZ8C8Gf3dkp8rrmeCiHJf4mA4m6qpgXrGm8hD,510000000000
1CMaTp6yewBTitrUtfVchc7M61Ho3jos5vmNz4AhtsyVpMQ,100000000000
14fbT4pXB2DyQEwc3m9NhfkXYELFWnaMVpgzVGMHbQUsrTC8,250000000000
14m41N3vVEqSeEVHoWuD417nB3rMoz7GbsJ6zyspL4oqoQh6,51200000000
1RGEf1QUyhgfYbWi1S5L2wd1GmJH7uULGnDWGeT1uMEAWv1,50000000000
14XseXdd9Rzwo41hLsuQrWJfNxiLsVCViFw9tuN7NzDBEefw,53400000000
13gX5PEvb35Hbnm8AF4JJZDzBzrYyXzAysGCJiHKvS6zGtYy,150000000000
15QcJxL4pyt3n7NeFPYmY28bxScBykJt1SYdLAFejBave3Qr,50000000000
15mboSC5aoCPhUEgg1RMhQH3AUzwDswmBM5CBDzwHH4BvUXy,1499500000000
1BfVGJUWDbiz72KceNr2Wvuk8Wi9T7dgkxGb3CNHe2qB3rX,86800000000
12YToKrLbNSDjx46xf8ZCP6ZkHXNNnN8d2F5m79wcnEcu6iA,530000000000
13rbFYa7wiYSDj3Abwj5B396agvr9LdtyxTty1t9d4Ex6s7J,500000000000
14pYegm5UkdD2Ba94q1UE3TwhsShy1paE2mqM537qi2tADon,200000000000
164tBpYe1BqRpLsTQbZwyH4mohLrQMiPdT7wXhGv9jvHFVof,150000000000
14uAbpcRvQr1vMbKQWRULtZZowrHjXZvaLcEZ3SJSPae3Upf,1290000000000
19vuUkC3RhjVQghz4rVRnHoN7Wqvs4Y3L17sLg8MTFxDhga,200000000000
12Ym2Z538fjR5z8o6UNe28CqTp239mppBkEaGh82UvzNu8aN,125000000000
14iL6YGYwXsDNvmu78Uj8EJRuNiRzq4Uw6wraszet2qkeb8q,1250000000000
16YC5WvnvkGjq1nYKaTHQgs1KXxrtZs6qCY9ABcJXrN43eGM,55800000000
15GAvQZJJYyQZezyUxnpXNDGwEBdPNUJTo369CRGZZsw1La7,1000000000000
16SujrV72e1udegrqEpWHTyxpZDfxCKmkJtwPzKFhmKmHpy7,50500000000
1ZmMPqYzxh3iFBACr5McyHjMHbnY4BDsYrgWS1NHRw3KHEt,1000000000000
16B34vJDmK71hvdNhwunnaS48RU2KQrzS3XfNwxiVPTQsY4P,60000000000
13atCPM6Pyg6gK1SdRa36NAnkji8zNbygD9TkSiVc4BRwQMo,103700000000
14Mj46j4LtXKha8fYSizigos5S7nAKUjXroa5h19MsbVYQQ1,70000000000
12wpRWje1LRP6ouBV8RTs3GMZ9nn8Mjc8G7UdjnR2AkeWtK5,70000000000
14GmJP8py5fpZWVnSNGARrn8pVd6zki9my9UrUbGQ5Ceqxzj,380000000000
16MSAbqWTZFyuAXNjZua4qKoqpJaRiAPV2BzwePdz4WZH8b6,100000000000
15AaVifmkC6NhBYBVXbq1wYr9n4Y1VNRcCS9uvFhyy2hx2H5,65000000000
12Bsud3p2UVDD9Kqmdz1SB1oLJY469vNzWDgbdK5SocEPckQ,2810000000000
13KvSGGzEqy9T7DdF5KDui3JjwoZ6Hk4rvQmx2d2yDHsSe8X,163000000000
1eu1oEu6LSRs44iiBCump11kTSVFy6hQKzutbpWLHcrYWaW,2000000000000
1488oQLuAKv3PuQ6btawPMHE9GnCNmSbdbJxfZSqbsdj9YCG,1000000000000
12unCbZEQgYJ3TRWTUcYh9j3BGAyKVfGMdddQKin92tQdJkb,90000000000
13Yo7ruwjLmJnXGKQtafXkzhZPZQEMfQCrAKXN8o33x7QDDV,470000000000
126Hx6kDFXXjAY6jUZePdsSwCq2zVqF9sW3ZAxYQbW4dN88R,50000000000
1467U4tC1paXafVKCcHrH84mpL2nY7maKp7aTiWy3cSRjZuV,2000000000000
16DUXEhtxHBVqVqfk2tne1Nn27tjGHmBRXrF2jLF57XZvEGr,8000000000000
16a6xN1NGdsrWcWyaNedfqS3dUYWKQDuYN1pt63Vot1hehNq,250000000000
16kqiGU7gntndKKv3S3ujqWTYBFcNxa6PdPRKSEtCym8ZHAY,71300000000
1N7hkToby8ohfQFCZP18NxokSj6jaPVCrzu7yi6QWhxBmg1,50000000000
129LiwgmRUHYbDNpV7J1KwP2TjKmkD2BePjKuwds6HqZ6kG4,50000000000
13u8e1jCRTAzJTe9WgEr7XeduLB3uNfuYybKWtja15W4dKZk,200000000000
13xXTH3iDEZChVa65wdjT5jAkqL25H9HsiHg1MKQg6h5EDy,50000000000
14oLSKtJfZmWdqFtxBkWAUY1uV9CKbB8MmEE2cY83BZSpJPw,50000000000
14pFXYg4kTdTWSmwQdMRcGo7npiJdq9TaTuXNzu2hwUyZN98,50000000000
16ZyB12cnpu2WbjgKNySM9EGfnxcLXt8Aun5CEWRwPWPc7nW,100000000000
14ijZHfUZLKZTS4UuaURbRTDWHi2uMAHsiAbwSNDViz42dzq,1070000000000
1431Xctco5T8EpYoJVSuc1fckrxhHX9u5sqYEs2HbmbynRqi,100000000000
15AKy5UxaAVDnyDKkQ2a7j4nzDSnrn7S4Twodi5UWKaULyNu,50000000000
139JoVUDsCSc15YEN2b6WoqD47u7wgpToMPMK5RNTTta6YFB,67100000000
12px7zyEUMwa2EWzc9DM2NGXBAkwxLs1ThHb2x41vT2y3M11,110000000000
13dzugLeLSLZUfSXc3XoevWmKxoQtkGcLfhpDkLEWvnQj76G,100000000000
15AQ6z1T7QQkArTaDhQjqEHrusVp2wftH85znASuPhHk9gBM,150000000000
15s3ShhZEFndqrfAgytSwsGuapFGbZr5v7RsHJvamUfdpq26,380000000000
165aNT9YvVM5emzFg7KP9Bw2QZCPYM632MMbP761WcsweLTk,60000000000
15iZdqidEWE3iHgyTJRZfnNf9sXk1d8CcJ9enieAaohv3jvL,90000000000
12E28t2coqBWRr23QmFYDPQDrxoPKvHUoWnEuWRHM6MGJhbH,50000000000
1269pZitHwCptqCRGnGBoYNgg9mb564jpJtHXCahzmbBEDec,50000000000
16aR61Ns2mgNynki9EnfiLyjmyexGfyXZaGQG5TpYxRZNSMo,100000000000
15WvS7rTZ384MJi97DeBBjpgjFB5XxhzQgh3Hqny6LTGRbNg,1000000000000
15Mn7ZMFCxdvHXvudQ8TfxAEzqZKm79hkhouY7PwwkvhLwLS,50000000000
15mSHd8oijy3yEjj4pkE35G1QBwhDyNpAtdNL9n2BxgvskUU,50000000000
16PHvssSAbwZiYy43Dfoq74df9989sZbwwUEZTMtSA6HurzW,1500000000000
13wwxS7go6K61dUTxcVd41yAZgQ8keV3zeq77tEeyWZgdDyd,500000000000
15VSAdR5BFVfuTAFX27yQnt1Y9834sZDpReLvNfXPQ2RondL,50000000000
162ngAWetsdBNgg7V4uXP6tgE5o1CWfBEesYZYcGcv7wgf8k,235000000000
1TXanzC8MSnYQ5Cc7pW8SGyQkTdBi1wSYtQ6wprUnxmz7fd,149600000000
13rSeycqb4xRE3EqP6JUL4AiNKGj5ELmWoYNr3bfzbvcg9jK,489500000000
14g2qaRtUmSXYB8i9AFD1ZMDd5TuZbvYWb3hFoiQSo6y1Xjd,50000000000
11ar6ctptHyKjBpQphdrL6tXRCHgYowNtXy2cdwb6L6sKMx,150000000000
15LxG7MupiKJ2Eu57i6G4jNJozupYeYx3FZAKCMuv1ZaRUtE,50000000000
16VFBXvgbBHhTinyrBTqtMDchnS1WqqdPsViXD8kKjNMjXFo,50000000000
1432LaUnwqV2xpQypZxAPYmtACAxnjiTa4PUiEMRGmuhikUd,50000000000
14Y1uE2bKvzMuE6KSWvGyZBuTUvCpNn6c94rSZreVjuvXazD,50000000000
15ci3akcBVhvc4X93BYwcNJ2bFJNTWqc2WU6AWFAGb5xweXf,154800000000
14gEbkXjJBpxhPHaKWfUFvcxprRLceS3DxHqLWKnrZdEKBRe,250000000000
14G4nYSgk92yPsTueJ2BL3P6KXysj7PK1xpZRsXF7MgMPnmv,56800000000
14xHPWdePgKEKXwQc4kxVv8pshjUkAer8jsBBQPWe8ntfFPD,110000000000
13uYtai8tL35sNnTDxUu1h4gAhY7hfxsZgBbtWQ9NkamtLRV,4000000000000
16Rp2AmW98LHHMGSz1tzqBntZY55mHSMq5tu3VTdNRrjExDc,1550000000000
1jnZMTaxaYFmQwgzxKRkTgQD3V19esKZZv9sKiEKYrAjFUH,873500000000
13igYT9ayphGiUXqJBChvxxuWCA73hCXvqSoG77wXWv2oXWV,1080000000000
15LyTNKWuzUrimHBoKiMHGTfYh16k56zeSdQ4Ro2uh1QTPhW,50000000000
15a9F9bzYbkRhjPuSrdk54zcrCAjtDVE9e5bLNN9svJ9jfeo,100000000000
13KQm9bt9UXqM2NFGrUy89s3mnYhwP19nm5aVRpR4SUtMTwY,400000000000
16PsRqo4b1zZtDnE81U2Pb3TarR7L7QopMvSRbuwMCEimKjD,70000000000
14r63kGhQU5cHptdwCEhcGhSAeMY4PdoXcQktoawmyx9gzF6,100000000000
16iG5TN8YNAGPz65XGwyQVTXRgawnwCJYTwipWRzJzxJ8cFX,50000000000
167odoUsVPeaTkoQaY3Fmm5ifNyKLkhPEh6L1FiDXMHaEUzQ,100000000000
14pDQ5vGnkJ8JAcGevVDUPWhR8pCYz9jFC2xfQmDSXKj1ryD,140000000000
15JW9dZ4HHTCS81PufRascyroytiNLKYjsx5BDJwwJpfXek5,1870000000000
15Gc5cddZCrQvzdaJbVPL9C4drF8h6yugGEN5ENNdAa1PUtv,300000000000
1FBCn2qaSLhXJ42FFMKUomRiGZuEkzbtZN9vaskcyEZfcnA,500000000000
1bRTPp9EBeo8swW1gX68U9X96eFMuTbqvHYDUAddPq4uhvt,50000000000
14n15aJB9niEG6uLtEYoDmknYt9BY2q2Q6m9DmmoLK4NpssA,2000000000000
